label;question
4;Желаю через тебя оставить анкету сотрудника
4;Желаю через тебя заполнить резюме
4;Желаю через тебя заполнить заявку на работу
4;Желаю через тебя заполнить анкету
4;Желаю через тебя заполнить заявку на должность
4;Желаю через тебя заполнить заявку на пост
4;Желаю через тебя заполнить анкету сотрудника
4;Желаю через тебя составить резюме
4;Желаю через тебя составить заявку на работу
4;Желаю через тебя составить анкету
4;Желаю через тебя составить заявку на должность
4;Желаю через тебя составить заявку на пост
4;Желаю через тебя составить анкету сотрудника
4;Желаю через тебя придумать резюме
4;Желаю через тебя придумать заявку на работу
4;Желаю через тебя придумать анкету
4;Желаю через тебя придумать заявку на должность
4;Желаю через тебя придумать заявку на пост
4;Желаю через тебя придумать анкету сотрудника
4;Желаю через тебя написать резюме
4;Желаю через тебя написать заявку на работу
4;Желаю через тебя написать анкету
4;Желаю через тебя написать заявку на должность
4;Желаю через тебя написать заявку на пост
4;Желаю через тебя написать анкету сотрудника
4;Желаю через тебя набросать резюме
4;Желаю через тебя набросать заявку на работу
4;Желаю через тебя набросать анкету
4;Желаю через тебя набросать заявку на должность
4;Желаю через тебя набросать заявку на пост
4;Желаю через тебя набросать анкету сотрудника
4;Желаю через тебя оформить резюме
4;Желаю через тебя оформить заявку на работу
4;Желаю через тебя оформить анкету
4;Желаю через тебя оформить заявку на должность
4;Желаю через тебя оформить заявку на пост
4;Желаю через тебя оформить анкету сотрудника
4;Желаю через тебя направить резюме
4;Желаю через тебя направить заявку на работу
4;Желаю через тебя направить анкету
4;Желаю через тебя направить заявку на должность
4;Желаю через тебя направить заявку на пост
4;Желаю через тебя направить анкету сотрудника
4;Желаю через тебя набрать резюме
4;Желаю через тебя набрать заявку на работу
4;Желаю через тебя набрать анкету
4;Желаю через тебя набрать заявку на должность
4;Желаю через тебя набрать заявку на пост
4;Желаю через тебя набрать анкету сотрудника
